memberId,AVG_POINTS_BOUGHT,AVG_REVENUE_USD,LAST_3_TRANSACTIONS_AVG_POINTS_BOUGHT,LAST_3_TRANSACTIONS_AVG_REVENUE_USD,PCT_BUY_TRANSACTIONS,PCT_GIFT_TRANSACTIONS,PCT_REDEEM_TRANSACTIONS,DAYS_SINCE_LAST_TRANSACTION,ats,resp,offer,fetch_member_data_latency,calculate_features_latency,get_predictions_latency,assign_offer_latency,total_latency
01453339,6650.0,6.524305555555555,6300.0,5.4907407407407405,0.25,0.75,0.0,2396,6405.0,0.007865095161390006,35% Bonus,0.0014488697052001953,4.982948303222656e-05,0.0027816295623779297,0.0014176368713378906,0.005697965621948242
D418F68B,1750.0,1.578125,133.33333333333334,0.7291666666666666,0.25,0.25,0.5,2396,0.0,0.0013339699798359055,35% Bonus,0.001386880874633789,8.034706115722656e-05,0.002858877182006836,0.001453399658203125,0.0057795047760009766
5028CA60,-8600.0,0.0,-8600.0,0.0,0.0,0.0,1.0,2396,0.0,0.0,35% Bonus,0.001451253890991211,5.030632019042969e-05,0.002861499786376953,0.0016021728515625,0.005965232849121094
54C9B82E,-2700.0,0.0,-2700.0,0.0,0.0,0.0,1.0,2395,0.0,0.0,35% Bonus,0.0013382434844970703,4.863739013671875e-05,0.002808809280395508,0.0014536380767822266,0.0056493282318115234
D5DC7878,6500.0,7.222222222222222,6500.0,7.222222222222222,1.0,0.0,0.0,2394,6500.0,0.012062166550684296,35% Bonus,0.0012576580047607422,5.078315734863281e-05,0.0030412673950195312,0.0014743804931640625,0.005824089050292969
D502D7AA,7100.0,3.9444444444444446,7100.0,3.9444444444444446,0.0,1.0,0.0,2394,7100.0,0.004940848990953376,35% Bonus,0.0012671947479248047,4.863739013671875e-05,0.0028815269470214844,0.0014412403106689453,0.005638599395751953
2954F84A,5900.0,5.363636363636363,5900.0,5.363636363636363,1.0,0.0,0.0,2394,5900.0,0.008958056557221485,35% Bonus,0.001325368881225586,4.744529724121094e-05,0.0027992725372314453,0.0013985633850097656,0.005570650100708008
E4B5D200,-800.0,0.0,-800.0,0.0,0.0,0.0,1.0,2394,0.0,0.0,35% Bonus,0.0013003349304199219,4.982948303222656e-05,0.0028603076934814453,0.0014300346374511719,0.005640506744384766
4888E197,-2200.0,0.0,-2200.0,0.0,0.0,0.0,1.0,2393,0.0,0.0,35% Bonus,0.0013484954833984375,5.1021575927734375e-05,0.0029306411743164062,0.0014972686767578125,0.005827426910400391
D9E607F7,-100.0,1.5166666666666666,-100.0,1.5166666666666666,0.0,0.6666666666666666,0.3333333333333333,2393,33.33333333333333,0.0019005847953216374,35% Bonus,0.0013530254364013672,5.316734313964844e-05,0.0030477046966552734,0.001573801040649414,0.006027698516845703
FDDF909C,-8400.0,0.0,-8400.0,0.0,0.0,0.0,1.0,2393,0.0,0.0,35% Bonus,0.0013165473937988281,5.2928924560546875e-05,0.0028319358825683594,0.0015330314636230469,0.005734443664550781
C113A822,3600.0,12.0,3600.0,12.0,0.0,1.0,0.0,2392,3600.0,0.01504387797743418,35% Bonus,0.0012879371643066406,5.078315734863281e-05,0.0027811527252197266,0.0015587806701660156,0.005678653717041016
11D2C6FF,5900.0,22.636363636363637,5900.0,22.636363636363637,1.0,0.0,0.0,2392,5900.0,0.0378376324886981,50% Discount,0.0014467239379882812,6.031990051269531e-05,0.0027420520782470703,0.0014455318450927734,0.00569462776184082
AC2553F9,2800.0,4.0,2800.0,4.0,0.0,1.0,0.0,2391,2800.0,0.005016722408026756,35% Bonus,0.0013911724090576172,5.0067901611328125e-05,0.0027713775634765625,0.0015342235565185547,0.0057468414306640625
CA003BB6,-4100.0,0.0,-4100.0,0.0,0.0,0.0,1.0,2391,0.0,0.0,35% Bonus,0.0013613700866699219,5.078315734863281e-05,0.0027008056640625,0.001489400863647461,0.005602359771728516
15360C78,-8000.0,0.0,-8000.0,0.0,0.0,0.0,1.0,2390,0.0,0.0,35% Bonus,0.0013432502746582031,4.863739013671875e-05,0.0027573108673095703,0.0014719963073730469,0.005621194839477539
268173C7,8600.0,21.5,8600.0,21.5,0.0,1.0,0.0,2390,8600.0,0.026976160602258468,50% Discount,0.0013327598571777344,7.82012939453125e-05,0.0026862621307373047,0.0015873908996582031,0.005684614181518555
6D4A32B4,-3600.0,0.05,-3600.0,0.05,0.5,0.0,0.5,2390,0.0,7.319113341698033e-05,35% Bonus,0.0014503002166748047,6.246566772460938e-05,0.0027556419372558594,0.00154876708984375,0.0058171749114990234
F26AD67B,-6900.0,0.0,-6900.0,0.0,0.0,0.0,1.0,2390,0.0,0.0,35% Bonus,0.00133514404296875,4.935264587402344e-05,0.0026731491088867188,0.0015311241149902344,0.0055887699127197266
3D938BD4,1200.0,0.8,1200.0,0.8,0.0,1.0,0.0,2389,1200.0,0.00100418410041841,35% Bonus,0.0014104843139648438,4.935264587402344e-05,0.002850055694580078,0.0015268325805664062,0.0058367252349853516
7A60A5D5,1800.0,2.0,1800.0,2.0,1.0,0.0,0.0,2389,1800.0,0.0033472803347280333,35% Bonus,0.0012068748474121094,4.9114227294921875e-05,0.0028939247131347656,0.0015828609466552734,0.00573277473449707
1073F799,-9100.0,0.0,-9100.0,0.0,0.0,0.0,1.0,2386,0.0,0.0,35% Bonus,0.0012826919555664062,4.9114227294921875e-05,0.002672433853149414,0.0015034675598144531,0.005507707595825195
91956084,3500.0,3.888888888888889,3500.0,3.888888888888889,1.0,0.0,0.0,2386,3500.0,0.0065167807103290966,35% Bonus,0.0012776851654052734,4.887580871582031e-05,0.002715587615966797,0.0014486312866210938,0.005490779876708984
51C9DFA1,2500.0,3.125,2500.0,3.125,0.0,1.0,0.0,2386,2500.0,0.0039275240888144115,35% Bonus,0.0013086795806884766,4.792213439941406e-05,0.0028104782104492188,0.001554250717163086,0.005721330642700195
277E334F,-5500.0,0.0,-5500.0,0.0,0.0,0.0,1.0,2385,0.0,0.0,35% Bonus,0.0012450218200683594,4.887580871582031e-05,0.0027587413787841797,0.0014634132385253906,0.00551605224609375
68C47550,-3600.0,0.0,-3600.0,0.0,0.0,0.0,1.0,2385,0.0,0.0,35% Bonus,0.001264810562133789,4.792213439941406e-05,0.002799510955810547,0.0013494491577148438,0.005461692810058594
1F89BD35,-1600.0,0.0,-1600.0,0.0,0.0,0.0,1.0,2384,0.0,0.0,35% Bonus,0.0012969970703125,4.792213439941406e-05,0.0028231143951416016,0.0016255378723144531,0.005793571472167969
2567D20E,3925.0,6.125,5900.0,8.166666666666666,0.25,0.25,0.5,2384,0.0,0.010293937805730256,35% Bonus,0.0014100074768066406,4.935264587402344e-05,0.0028841495513916016,0.0014581680297851562,0.005801677703857422
9857F1CD,-400.0,0.6071428571428571,-400.0,0.6071428571428571,0.0,0.5,0.5,2383,0.0,0.0007640220517737296,35% Bonus,0.0014133453369140625,5.0067901611328125e-05,0.0028133392333984375,0.0015158653259277344,0.0057926177978515625
CCE5330A,6450.0,4.25,6450.0,4.25,1.0,0.0,0.0,2383,6450.0,0.0071308724832214775,35% Bonus,0.0013074874877929688,4.863739013671875e-05,0.0028200149536132812,0.0014827251434326172,0.005658864974975586
B7FB465F,900.0,0.47368421052631576,900.0,0.47368421052631576,0.0,1.0,0.0,2383,900.0,0.0005960791239844578,35% Bonus,0.0013649463653564453,6.532669067382812e-05,0.003001689910888672,0.0014622211456298828,0.005894184112548828
34A01C00,-4400.0,0.0,-4400.0,0.0,0.0,0.0,1.0,2382,0.0,0.0,35% Bonus,0.0013298988342285156,4.982948303222656e-05,0.0029942989349365234,0.0015864372253417969,0.0059604644775390625
07B9F61A,5900.0,5.9,5900.0,5.9,1.0,0.0,0.0,2380,5900.0,0.009911801763964723,35% Bonus,0.0012431144714355469,5.2928924560546875e-05,0.002969026565551758,0.0014736652374267578,0.005738735198974609
DAA80BF4,-300.0,0.0,-300.0,0.0,0.0,0.0,1.0,2380,0.0,0.0,35% Bonus,0.0012784004211425781,4.9591064453125e-05,0.0028052330017089844,0.001482248306274414,0.0056154727935791016
015D3EF3,1900.0,1.875,1900.0,1.875,1.0,0.0,0.0,2379,1900.0,0.0031512605042016808,35% Bonus,0.001407623291015625,7.224082946777344e-05,0.0029892921447753906,0.0014832019805908203,0.005952358245849609
9EDC30FF,-860.0,1.0190733243364822,-200.0,1.6471734892787524,0.6,0.0,0.4,2379,79.59999999999998,0.0022065026820444773,35% Bonus,0.0013794898986816406,5.078315734863281e-05,0.0028738975524902344,0.001481771469116211,0.005785942077636719
C8D1B3A8,-6500.0,0.0,-6500.0,0.0,0.0,0.0,1.0,2378,0.0,0.0,35% Bonus,0.001293182373046875,5.14984130859375e-05,0.0029511451721191406,0.0014579296112060547,0.005753755569458008
41FFB247,2200.0,1.3645833333333333,2200.0,1.3645833333333333,0.5,0.5,0.0,2378,2200.0,0.0020075837186492923,35% Bonus,0.0014486312866210938,5.054473876953125e-05,0.0029327869415283203,0.0014908313751220703,0.005922794342041016
D28AD870,700.0,0.7777777777777778,700.0,0.7777777777777778,1.0,0.0,0.0,2377,700.0,0.001308288944958415,35% Bonus,0.001313924789428711,5.0067901611328125e-05,0.0029747486114501953,0.0014789104461669922,0.0058176517486572266
154651AD,7000.0,3.888888888888889,7000.0,3.888888888888889,0.0,1.0,0.0,2377,7000.0,0.0049060835435940555,35% Bonus,0.0014235973358154297,4.9591064453125e-05,0.002858877182006836,0.0014564990997314453,0.005788564682006836
E71F95FD,2900.0,2.3333333333333335,2900.0,2.3333333333333335,0.5,0.0,0.5,2377,0.0,0.0034342584805158393,35% Bonus,0.0014445781707763672,5.1975250244140625e-05,0.0029785633087158203,0.0015571117401123047,0.006032228469848633
082880EA,-133.33333333333334,2.727272727272727,-133.33333333333334,2.727272727272727,0.0,0.3333333333333333,0.6666666666666666,2377,0.0,0.003440630017585442,35% Bonus,0.0014464855194091797,4.982948303222656e-05,0.0031418800354003906,0.0015997886657714844,0.006237983703613281
3A7D06EC,6500.0,3.4210526315789473,6500.0,3.4210526315789473,0.0,1.0,0.0,2377,6500.0,0.004315878004515071,35% Bonus,0.0014333724975585938,5.507469177246094e-05,0.0029363632202148438,0.0015540122985839844,0.005978822708129883
C29B266C,-400.0,32.5,-400.0,32.5,0.5,0.0,0.5,2377,0.0,0.04783431455004204,35% Bonus,0.0013434886932373047,8.296966552734375e-05,0.0027875900268554688,0.0016314983367919922,0.005845546722412109
0A6CC950,-4400.0,0.0,-4400.0,0.0,0.0,0.0,1.0,2375,0.0,0.0,35% Bonus,0.0014760494232177734,5.245208740234375e-05,0.0030548572540283203,0.0015821456909179688,0.006165504455566406
8F686B10,6600.0,22.0,6600.0,22.0,0.0,1.0,0.0,2375,6600.0,0.02777777777777778,35% Bonus,0.0012941360473632812,5.125999450683594e-05,0.0029096603393554688,0.0014483928680419922,0.005703449249267578
CEF64D1D,-8900.0,0.0,-8900.0,0.0,0.0,0.0,1.0,2375,0.0,0.0,35% Bonus,0.0013616085052490234,5.173683166503906e-05,0.002775907516479492,0.0014996528625488281,0.005688905715942383
A527D24F,3400.0,1.7894736842105263,3400.0,1.7894736842105263,0.0,1.0,0.0,2374,3400.0,0.002260387811634349,35% Bonus,0.0012576580047607422,7.081031799316406e-05,0.0028204917907714844,0.0014920234680175781,0.005640983581542969
A1E08B27,9100.0,4.7894736842105265,9100.0,4.7894736842105265,1.0,0.0,0.0,2374,9100.0,0.008066481994459836,35% Bonus,0.001233816146850586,4.9591064453125e-05,0.0028536319732666016,0.0015711784362792969,0.005708217620849609
9A5007C4,8000.0,8.0,8000.0,8.0,1.0,0.0,0.0,2374,8000.0,0.013473684210526317,35% Bonus,0.0012774467468261719,5.078315734863281e-05,0.0028171539306640625,0.0015568733215332031,0.00570225715637207
1381FE46,-1500.0,0.0,-1500.0,0.0,0.0,0.0,1.0,2374,0.0,0.0,35% Bonus,0.0012328624725341797,5.0067901611328125e-05,0.002844572067260742,0.0015783309936523438,0.005705833435058594
5EB447B4,1200.0,1.5789473684210527,1200.0,1.5789473684210527,0.5,0.0,0.5,2373,0.0,0.0023278499534430002,35% Bonus,0.0013947486877441406,6.246566772460938e-05,0.0030410289764404297,0.0014379024505615234,0.005936145782470703
2085BB17,9050.0,10.95,9050.0,10.95,1.0,0.0,0.0,2372,9050.0,0.018457648546144123,35% Bonus,0.0013470649719238281,4.9114227294921875e-05,0.0028960704803466797,0.0014886856079101562,0.005780935287475586
9537E9E2,-8800.0,0.0,-8800.0,0.0,0.0,0.0,1.0,2372,0.0,0.0,35% Bonus,0.0012357234954833984,6.127357482910156e-05,0.0028231143951416016,0.0013797283172607422,0.005499839782714844
E9C8343F,3525.0,10.6875,2700.0,9.25,0.25,0.5,0.25,2372,1473.75,0.013259191951116727,35% Bonus,0.0013761520385742188,5.054473876953125e-05,0.002813100814819336,0.0014085769653320312,0.005648374557495117
A4CB5752,1900.0,3.1666666666666665,1900.0,3.1666666666666665,1.0,0.0,0.0,2372,1900.0,0.0053378283466779045,35% Bonus,0.001211404800415039,4.839897155761719e-05,0.002868175506591797,0.0013966560363769531,0.005524635314941406
6A6F4686,9300.0,10.333333333333334,9300.0,10.333333333333334,0.0,1.0,0.0,2371,9300.0,0.013069139966273187,35% Bonus,0.0012164115905761719,4.887580871582031e-05,0.0028848648071289062,0.0015110969543457031,0.0056612491607666016
B34038BA,8100.0,9.175,8100.0,9.175,0.5,0.5,0.0,2371,8100.0,0.013538153456998313,35% Bonus,0.0013113021850585938,4.935264587402344e-05,0.002828359603881836,0.001491546630859375,0.005680561065673828
83267BAF,7600.0,19.0,7600.0,19.0,0.0,1.0,0.0,2370,7600.0,0.02404048924504428,35% Bonus,0.0012671947479248047,5.030632019042969e-05,0.0029036998748779297,0.0014154911041259766,0.005636692047119141
2954F84A,4500.0,3.9734848484848486,4500.0,3.9734848484848486,0.5,0.5,0.0,2370,4500.0,0.005865540687345833,35% Bonus,0.0013511180877685547,5.1975250244140625e-05,0.0028591156005859375,0.0014333724975585938,0.0056955814361572266
634E89BA,-5200.0,0.0,-5200.0,0.0,0.0,0.0,1.0,2370,0.0,0.0,35% Bonus,0.0013098716735839844,5.0067901611328125e-05,0.002880096435546875,0.001394033432006836,0.0056340694427490234
B49480EC,3100.0,33.5,3100.0,33.5,0.5,0.0,0.5,2370,0.0,0.0494517081400253,35% Bonus,0.0013623237609863281,6.747245788574219e-05,0.002970457077026367,0.001432657241821289,0.0058329105377197266
E6B53130,7100.0,7.1421568627450975,7100.0,7.1421568627450975,0.0,1.0,0.0,2369,7100.0,0.009040704889550756,35% Bonus,0.0013582706451416016,5.030632019042969e-05,0.0028684139251708984,0.0014493465423583984,0.005726337432861328
B3BFCF5C,8700.0,5.4375,8700.0,5.4375,0.0,1.0,0.0,2369,8700.0,0.0068829113924050635,35% Bonus,0.0013613700866699219,4.935264587402344e-05,0.0028498172760009766,0.0014405250549316406,0.0057010650634765625
945EC7D0,10000.0,12.5,10000.0,12.5,1.0,0.0,0.0,2369,10000.0,0.021097046413502112,50% Discount,0.0012423992156982422,4.9114227294921875e-05,0.002757549285888672,0.0014765262603759766,0.0055255889892578125
7C540EFD,4300.0,6.142857142857143,4300.0,6.142857142857143,1.0,0.0,0.0,2369,4300.0,0.010367691380349608,35% Bonus,0.0012505054473876953,4.887580871582031e-05,0.0028502941131591797,0.0014469623565673828,0.005596637725830078
13A0FF53,-3900.0,0.75,-3900.0,0.75,0.5,0.0,0.5,2368,0.0,0.0011080624736175598,35% Bonus,0.0013785362243652344,4.982948303222656e-05,0.0028727054595947266,0.0014019012451171875,0.005702972412109375
464459E9,850.0,1.9903711484593838,-1033.3333333333333,1.1062091503267975,0.75,0.0,0.25,2368,234.16666666666663,0.0021709440952404602,35% Bonus,0.0013651847839355469,5.745887756347656e-05,0.003049135208129883,0.001386404037475586,0.005858182907104492
CB819F1C,2300.0,1.75,2300.0,1.75,0.0,0.5,0.5,2367,0.0,0.002217060810810811,35% Bonus,0.0013065338134765625,5.1021575927734375e-05,0.002771615982055664,0.001485586166381836,0.005614757537841797
C66FDA0C,5000.0,2.5,5000.0,2.5,1.0,0.0,0.0,2366,5000.0,0.0042247570764681035,35% Bonus,0.0012238025665283203,6.771087646484375e-05,0.002899169921875,0.0015113353729248047,0.005702018737792969
E7B82148,3400.0,2.456730769230769,3400.0,2.456730769230769,0.5,0.5,0.0,2366,3400.0,0.003632681745799616,35% Bonus,0.0013566017150878906,4.935264587402344e-05,0.0027921199798583984,0.0015044212341308594,0.005702495574951172
C4033DAA,6200.0,6.545454545454545,6200.0,6.545454545454545,1.0,0.0,0.0,2365,6200.0,0.011065857219703374,35% Bonus,0.0013737678527832031,4.9591064453125e-05,0.0028738975524902344,0.0015232563018798828,0.005820512771606445
6902D348,-1300.0,0.7592592592592592,-1300.0,0.7592592592592592,0.6666666666666666,0.0,0.3333333333333333,2365,433.3333333333333,0.0011766486125460481,35% Bonus,0.0013318061828613281,4.9591064453125e-05,0.0028638839721679688,0.0014553070068359375,0.005700588226318359
0AA5C109,200.0,0.13333333333333333,200.0,0.13333333333333333,1.0,0.0,0.0,2363,200.0,0.00022560631697687538,35% Bonus,0.001249074935913086,4.9591064453125e-05,0.0028433799743652344,0.0014793872833251953,0.005621433258056641
DAA80BF4,4500.0,9.3,4500.0,9.3,0.0,0.5,0.5,2363,0.0,0.011802030456852793,35% Bonus,0.0012993812561035156,4.9114227294921875e-05,0.0028464794158935547,0.0014722347259521484,0.005667209625244141
E177399B,4200.0,3.230769230769231,4200.0,3.230769230769231,0.0,1.0,0.0,2362,4200.0,0.004101696018750611,35% Bonus,0.0012712478637695312,7.271766662597656e-05,0.0028421878814697266,0.0013530254364013672,0.0055391788482666016
76F0942D,5666.666666666667,48.4561403508772,5666.666666666667,48.4561403508772,0.3333333333333333,0.6666666666666666,0.0,2362,5666.666666666666,0.06835398554221638,50% Discount,0.0013644695281982422,5.0067901611328125e-05,0.0027658939361572266,0.0015187263488769531,0.00569915771484375
B5110806,-9800.0,0.0,-9800.0,0.0,0.0,0.0,1.0,2361,0.0,0.0,35% Bonus,0.0013589859008789062,4.744529724121094e-05,0.0028340816497802734,0.0014374256134033203,0.005677938461303711
A273437D,200.0,0.16666666666666666,200.0,0.16666666666666666,1.0,0.0,0.0,2361,200.0,0.0002822466836014677,35% Bonus,0.001245260238647461,4.839897155761719e-05,0.0029001235961914062,0.0014691352844238281,0.0056629180908203125
284745F7,-9200.0,0.0,-9200.0,0.0,0.0,0.0,1.0,2361,0.0,0.0,35% Bonus,0.001268625259399414,4.9591064453125e-05,0.0028378963470458984,0.0014643669128417969,0.005620479583740234
01453339,6960.0,6.039444444444444,5733.333333333333,5.024074074074074,0.2,0.8,0.0,2361,6101.333333333333,0.007219217863078997,35% Bonus,0.0013649463653564453,5.054473876953125e-05,0.0029480457305908203,0.001482248306274414,0.005845785140991211
F4DF6478,-1900.0,0.0,-1900.0,0.0,0.0,0.0,1.0,2360,0.0,0.0,35% Bonus,0.0012366771697998047,4.887580871582031e-05,0.0029523372650146484,0.0015015602111816406,0.005739450454711914
190F7BF0,1700.0,2.4285714285714284,1700.0,2.4285714285714284,0.0,1.0,0.0,2360,1700.0,0.003085859502632056,35% Bonus,0.0012509822845458984,4.863739013671875e-05,0.003001689910888672,0.0014164447784423828,0.005717754364013672
E6D1C2BC,3450.0,5.516666666666667,3450.0,5.516666666666667,0.5,0.5,0.0,2360,3450.0,0.008178031907383877,35% Bonus,0.0013275146484375,6.0558319091796875e-05,0.0029337406158447266,0.0015082359313964844,0.005830049514770508
F74FC69A,7150.0,10.35,7150.0,10.35,1.0,0.0,0.0,2359,7150.0,0.017542372881355933,35% Bonus,0.001458883285522461,5.173683166503906e-05,0.0030465126037597656,0.0016050338745117188,0.006162166595458984
7442415D,8900.0,89.0,8900.0,89.0,0.0,1.0,0.0,2359,8900.0,0.11313559322033899,50% Discount,0.0012764930725097656,5.14984130859375e-05,0.002907991409301758,0.0015048980712890625,0.0057408809661865234
E4452036,4700.0,5.0875,4700.0,5.0875,0.5,0.5,0.0,2358,4700.0,0.007548219584569733,35% Bonus,0.0013766288757324219,5.173683166503906e-05,0.0029976367950439453,0.001661062240600586,0.006087064743041992
51220C27,2800.0,3.2569444444444446,2800.0,3.2569444444444446,0.5,0.5,0.0,2358,2800.0,0.004832261787009561,35% Bonus,0.0013663768768310547,5.125999450683594e-05,0.0030279159545898438,0.0017206668853759766,0.006166219711303711
540399F8,5500.0,9.9,5500.0,9.9,0.0,1.0,0.0,2358,5500.0,0.012590080542602798,35% Bonus,0.0017881393432617188,6.246566772460938e-05,0.003342866897583008,0.002009153366088867,0.007202625274658203
92DC309C,1400.0,3.4166666666666665,1400.0,3.4166666666666665,0.3333333333333333,0.6666666666666666,0.0,2357,1400.0,0.00482989350673829,35% Bonus,0.0018374919891357422,8.0108642578125e-05,0.0037546157836914062,0.0017757415771484375,0.007447957992553711
EE40BE08,6400.0,12.8,6400.0,12.8,0.0,1.0,0.0,2357,6400.0,0.016284987277353686,35% Bonus,0.0014791488647460938,6.747245788574219e-05,0.003365755081176758,0.0017626285552978516,0.006675004959106445
9537E9E2,-6450.0,0.0,-6450.0,0.0,0.0,0.0,1.0,2356,0.0,0.0,35% Bonus,0.0014715194702148438,7.772445678710938e-05,0.002938985824584961,0.0016753673553466797,0.006163597106933594
BEB41384,7200.0,18.0,7200.0,18.0,0.0,1.0,0.0,2356,7200.0,0.02291047942299533,35% Bonus,0.0013844966888427734,5.6743621826171875e-05,0.002874612808227539,0.0016293525695800781,0.0059452056884765625
A78A409E,6400.0,8.0,6400.0,8.0,0.0,1.0,0.0,2355,6400.0,0.010186757215619695,35% Bonus,0.0014028549194335938,5.507469177246094e-05,0.0028536319732666016,0.0015714168548583984,0.005882978439331055
84863D07,-6900.0,0.0,-6900.0,0.0,0.0,0.0,1.0,2355,0.0,0.0,35% Bonus,0.0013115406036376953,5.078315734863281e-05,0.002767324447631836,0.0016636848449707031,0.005793333053588867
331B6148,-2825.0,1.7348484848484849,-5700.0,0.5555555555555556,0.25,0.25,0.5,2354,0.0,0.001254932552703253,35% Bonus,0.001447439193725586,7.200241088867188e-05,0.0029664039611816406,0.0016293525695800781,0.0061151981353759766
2085BB17,9066.666666666666,9.633333333333333,9066.666666666666,9.633333333333333,0.6666666666666666,0.3333333333333333,0.0,2353,9066.666666666666,0.015005192107995845,35% Bonus,0.0014493465423583984,5.0067901611328125e-05,0.0030994415283203125,0.0017502307891845703,0.006349086761474609
4A2BC2EF,533.3333333333334,1.2523148148148149,533.3333333333334,1.2523148148148149,0.3333333333333333,0.3333333333333333,0.3333333333333333,2352,177.77777777777774,0.0017740683026134223,35% Bonus,0.0014660358428955078,5.245208740234375e-05,0.0029571056365966797,0.0016202926635742188,0.00609588623046875
7817AD39,9800.0,49.0,9800.0,49.0,0.0,1.0,0.0,2351,9800.0,0.062499999999999986,50% Discount,0.001346588134765625,5.793571472167969e-05,0.0030477046966552734,0.001603841781616211,0.006056070327758789
4A2BC2EF,550.0,1.0225694444444444,33.333333333333336,0.925925925925926,0.5,0.25,0.25,2351,94.16666666666667,0.0014210103891093475,35% Bonus,0.0013861656188964844,5.9604644775390625e-05,0.003040313720703125,0.0015957355499267578,0.006081819534301758
7F99B62C,1000.0,0.625,1000.0,0.625,1.0,0.0,0.0,2350,1000.0,0.0010633772862611657,35% Bonus,0.0014030933380126953,4.887580871582031e-05,0.002991199493408203,0.001535177230834961,0.00597834587097168
68AC0488,500.0,0.8333333333333334,500.0,0.8333333333333334,1.0,0.0,0.0,2350,500.0,0.001417836381681554,35% Bonus,0.0014338493347167969,4.863739013671875e-05,0.0029401779174804688,0.0015671253204345703,0.005989789962768555
CB7F15B2,6800.0,6.8,6800.0,6.8,1.0,0.0,0.0,2349,6800.0,0.011574468085106385,35% Bonus,0.001257181167602539,5.1021575927734375e-05,0.002862215042114258,0.0016565322875976562,0.0058269500732421875
1166073A,3733.3333333333335,8.133333333333333,3733.3333333333335,8.133333333333333,0.0,0.6666666666666666,0.3333333333333333,2349,1244.4444444444443,0.010382978723404254,35% Bonus,0.0015208721160888672,6.365776062011719e-05,0.0028378963470458984,0.0015206336975097656,0.0059430599212646484
97094FB3,1166.6666666666667,10.796296296296296,1166.6666666666667,10.796296296296296,0.3333333333333333,0.3333333333333333,0.3333333333333333,2349,388.8888888888888,0.015313895455739425,35% Bonus,0.0015635490417480469,5.0067901611328125e-05,0.002852916717529297,0.0014870166778564453,0.005953550338745117
6D4A32B4,-1266.6666666666667,1.0636363636363637,-1266.6666666666667,1.0636363636363637,0.6666666666666666,0.0,0.3333333333333333,2349,422.2222222222222,0.0016595744680851059,35% Bonus,0.0015087127685546875,5.1021575927734375e-05,0.0028693675994873047,0.0015518665313720703,0.005980968475341797
C66FDA0C,-1500.0,1.25,-1500.0,1.25,0.5,0.0,0.5,2349,0.0,0.0018617021276595743,35% Bonus,0.0014789104461669922,6.890296936035156e-05,0.002912759780883789,0.0015692710876464844,0.006029844284057617
D41D8FF1,800.0,8.0,800.0,8.0,0.0,1.0,0.0,2349,800.0,0.010212765957446808,35% Bonus,0.0013155937194824219,6.29425048828125e-05,0.0029625892639160156,0.0015010833740234375,0.0058422088623046875
9E0EDB10,8500.0,21.25,8500.0,21.25,0.0,1.0,0.0,2349,8500.0,0.027127659574468086,50% Discount,0.0013480186462402344,4.887580871582031e-05,0.003060579299926758,0.0014889240264892578,0.00594639778137207
6CF35330,600.0,14.5,600.0,14.5,0.0,0.5,0.5,2348,0.0,0.018518518518518517,35% Bonus,0.0014433860778808594,4.792213439941406e-05,0.003006458282470703,0.0017707347869873047,0.006268501281738281
08E0A13C,2500.0,1.9527777777777777,2500.0,1.9527777777777777,1.0,0.0,0.0,2348,2500.0,0.0033252920864670545,35% Bonus,0.0013229846954345703,4.982948303222656e-05,0.0028748512268066406,0.0014119148254394531,0.005659580230712891
08E0A13C,3800.0,11.96851851851852,3800.0,11.96851851851852,0.6666666666666666,0.3333333333333333,0.0,2347,3800.0,0.018690190758617786,35% Bonus,0.0014791488647460938,5.030632019042969e-05,0.0028145313262939453,0.0013604164123535156,0.005704402923583984
8B1C7BD4,1600.0,25.066666666666666,1000.0,32.666666666666664,0.25,0.25,0.5,2347,0.0,0.04205990914253264,35% Bonus,0.00133514404296875,4.982948303222656e-05,0.002744913101196289,0.0014278888702392578,0.0055577754974365234
CFC1F999,6200.0,3.263157894736842,6200.0,3.263157894736842,1.0,0.0,0.0,2347,6200.0,0.005559042410113872,35% Bonus,0.0012433528900146484,4.863739013671875e-05,0.002850055694580078,0.001425027847290039,0.005567073822021484
D6707AE8,8350.0,8.395833333333332,8350.0,8.395833333333332,1.0,0.0,0.0,2346,8350.0,0.014309047010367842,35% Bonus,0.001386404037475586,6.4849853515625e-05,0.002868175506591797,0.001417398452758789,0.005736827850341797
E085BF23,-7550.0,0.0,-7550.0,0.0,0.0,0.0,1.0,2345,0.0,0.0,35% Bonus,0.001474142074584961,4.9114227294921875e-05,0.0028111934661865234,0.0013773441314697266,0.005711793899536133
137242A0,5500.0,5.3464912280701755,5500.0,5.3464912280701755,0.0,1.0,0.0,2345,5500.0,0.006836945304437563,35% Bonus,0.001495361328125,4.9114227294921875e-05,0.0028324127197265625,0.0014002323150634766,0.005777120590209961
8B1C7BD4,1700.0,20.653333333333332,3800.0,33.666666666666664,0.2,0.4,0.4,2344,634.0000000000002,0.04061429992892678,35% Bonus,0.0014653205871582031,4.982948303222656e-05,0.002802610397338867,0.00140380859375,0.005721569061279297
0EF042B8,4200.0,4.666666666666667,4200.0,4.666666666666667,1.0,0.0,0.0,2344,4200.0,0.007960199004975126,35% Bonus,0.0012660026550292969,4.935264587402344e-05,0.0028259754180908203,0.0014333724975585938,0.005574703216552734
