memberId,lastTransactionUtcTs,lastTransactionType,lastTransactionPointsBought,lastTransactionRevenueUSD
E3B54487,2020-04-20 11:27:04,buy,8800,5.5
FF61C539,2020-04-20 17:01:17,redeem,-3400,0.0
E94CEF81,2020-04-20 18:37:29,gift,3700,2.0555555555555554
161413EB,2020-04-20 21:57:33,redeem,-7500,0.0
3CA929A2,2020-04-21 06:57:46,buy,9800,5.764705882352941
E9C8343F,2020-04-21 16:10:23,buy,1800,1.0
B2D0D385,2020-04-22 15:04:02,buy,6000,3.3333333333333335
77158504,2020-04-23 03:48:06,redeem,-8200,0.0
D7943C97,2020-04-25 07:17:01,gift,7800,4.105263157894737
68BF3AEC,2020-04-25 19:35:33,buy,4900,6.125
697A2188,2020-04-26 00:35:16,gift,6100,10.166666666666666
9E9CBD73,2020-04-26 03:19:37,buy,3200,16.0
303F985D,2020-04-26 05:10:29,gift,2700,13.5
8E595E97,2020-04-26 11:47:26,redeem,-9000,0.0
97179360,2020-04-26 21:56:59,buy,3700,7.4
5A2968C4,2020-04-27 00:04:48,buy,5500,27.5
10920EE0,2020-04-27 17:06:47,gift,9800,32.666666666666664
0EF042B8,2020-04-29 09:16:43,gift,3000,1.6666666666666667
9EDC30FF,2020-04-30 04:41:38,redeem,-9200,0.0
EA3BBFF2,2020-04-30 13:32:06,redeem,-6800,0.0
8303F46E,2020-04-30 19:34:12,buy,900,3.0
6B40CCD6,2020-05-01 18:29:36,redeem,-2500,0.0
7C547BD1,2020-05-02 00:22:15,gift,5100,25.5
E3BA7DE1,2020-05-02 01:54:35,buy,2400,2.0
AC2553F9,2020-05-03 04:28:34,gift,2800,2.0
3E095AE7,2020-05-03 07:43:45,buy,2300,3.2857142857142856
EEF103C4,2020-05-03 18:51:11,gift,9100,11.375
BE5F87A6,2020-05-03 19:42:15,gift,8400,4.2
EC56F0EC,2020-05-04 03:23:11,buy,5200,8.666666666666666
D76C79CD,2020-05-04 11:23:16,gift,2300,23.0
94BD686A,2020-05-04 22:28:06,buy,7800,5.2
68363811,2020-05-05 07:58:03,redeem,-400,0.0
07AF217A,2020-05-05 21:00:02,redeem,-5900,0.0
190F7BF0,2020-05-06 04:24:35,gift,7000,4.375
58B6CADE,2020-05-06 04:54:13,buy,3900,3.0
89065792,2020-05-06 13:19:20,gift,2200,1.2941176470588236
13491846,2020-05-07 06:29:02,buy,4300,4.3
6CF35330,2020-05-07 14:56:44,buy,7700,5.923076923076923
5D095548,2020-05-08 03:05:31,redeem,-5300,0.0
74CD928D,2020-05-08 04:26:57,gift,3300,16.5
02681B5A,2020-05-08 05:57:30,redeem,-600,0.0
8B1C7BD4,2020-05-08 08:35:05,redeem,-6000,0.0
76F0942D,2020-05-08 10:52:48,redeem,-5500,0.0
E6B53130,2020-05-08 12:45:18,redeem,-4300,0.0
9A4A5C1B,2020-05-08 18:20:59,buy,4200,2.210526315789474
613AC741,2020-05-09 14:28:15,gift,3600,2.769230769230769
2C58514E,2020-05-09 17:55:42,buy,2800,2.0
08E0A13C,2020-05-09 20:26:22,buy,8600,10.75
AE0B451A,2020-05-10 19:50:36,gift,2400,12.0
154651AD,2020-05-10 22:18:12,buy,8800,29.333333333333332
4A2BC2EF,2020-05-11 02:49:51,buy,1900,1.4615384615384615
4EF83694,2020-05-11 05:05:24,buy,9800,49.0
D6D7E58F,2020-05-12 12:34:45,gift,200,0.11764705882352941
7A92DB76,2020-05-12 15:39:02,buy,8400,4.421052631578948
CDD60B59,2020-05-13 00:15:39,gift,4400,4.888888888888889
68AC0488,2020-05-13 07:31:20,buy,6300,3.5
39C7A108,,,,
6FCC6710,2020-05-13 21:04:47,redeem,-500,0.0
5D20236C,2020-05-15 04:50:05,gift,3800,3.4545454545454546
9E0EDB10,2020-05-15 07:05:06,buy,8200,6.833333333333333
F551E0F5,2020-05-15 21:10:43,buy,7400,14.8
A67C5D0B,2020-05-15 21:34:40,redeem,-7600,0.0
4D9054B3,2020-05-15 23:01:00,buy,3600,12.0
4D2420BF,2020-05-16 00:52:16,redeem,-6900,0.0
5B173F16,2020-05-16 04:48:33,redeem,-700,0.0
2085BB17,2020-05-16 06:22:09,redeem,-9700,0.0
A9C695E1,2020-05-16 09:11:44,gift,5900,11.8
1919955A,2020-05-16 22:15:19,gift,9800,8.166666666666666
19ED018D,2020-05-17 04:15:28,buy,2200,3.142857142857143
E98B179B,2020-05-17 10:14:00,buy,5600,5.6
F04010D8,2020-05-17 10:33:05,gift,4300,3.5833333333333335
E4452036,2020-05-17 17:43:57,gift,5900,59.0
5EEE0B55,2020-05-18 10:52:18,buy,9400,11.75
1A2743D1,2020-05-18 21:05:02,gift,200,0.16666666666666666
6902D348,2020-05-18 22:53:04,gift,4500,45.0
,2020-05-19 07:31:55,buy,7900,7.9
1CA01C8A,2020-05-19 16:33:37,buy,4100,3.4166666666666665
4D479205,2020-05-20 06:59:47,gift,2000,1.0526315789473684
D30C007C,2020-05-20 07:41:13,redeem,-6200,0.0
4883B10C,2020-05-21 09:38:33,redeem,-7900,0.0
C0491886,2020-05-21 15:29:32,redeem,-3700,0.0
3D0B4F32,2020-05-22 00:23:44,redeem,-6200,0.0
651B28B4,2020-05-22 00:39:32,gift,7600,6.333333333333333
B2347E3F,2020-05-22 07:14:39,gift,1400,7.0
465E51CE,2020-05-22 09:35:49,buy,1000,0.625
55818C78,2020-05-22 19:27:53,gift,900,0.5
1073F799,2020-05-23 03:05:10,buy,6500,3.611111111111111
EDA924C6,2020-05-23 11:03:37,buy,6700,4.466666666666667
E21B9BEC,2020-05-23 15:51:04,redeem,-1800,0.0
0664C0B9,2020-05-24 10:34:38,buy,5600,9.333333333333334
203ECF0D,2020-05-24 11:41:30,redeem,-3700,0.0
D418F68B,2020-05-24 16:03:12,redeem,-4400,0.0
0CF7F778,2020-05-25 04:57:52,buy,1400,3.5
58B6CADE,2020-05-26 10:00:54,gift,7900,9.875
A009AB44,2020-05-26 16:02:03,gift,9100,91.0
24F81CF0,2020-05-26 22:25:33,gift,6200,5.636363636363637
8F686B10,2020-05-27 08:42:50,buy,8100,5.0625
B81EBF21,2020-05-28 03:07:37,buy,8900,44.5
A5D378FA,2020-05-28 12:33:16,gift,8600,8.6
FAA9746C,2020-05-29 06:25:26,gift,100,0.06666666666666667
FF61C539,2020-05-29 22:18:29,redeem,-4600,0.0
292A751B,2020-05-30 09:43:42,redeem,-2000,0.0
02681B5A,2020-05-30 22:45:14,buy,3800,9.5
842A091A,2020-05-31 12:00:58,redeem,-6400,0.0
94BD686A,2020-05-31 18:09:10,gift,5800,3.0526315789473686
34C66526,2020-05-31 18:29:38,redeem,-7300,0.0
DAA7E881,2020-06-01 08:36:08,gift,7100,11.833333333333334
83267BAF,2020-06-01 16:41:54,redeem,-8100,0.0
4534B5EA,2020-06-02 01:22:35,buy,5600,2.9473684210526314
448D5718,2020-06-03 12:15:04,redeem,-8500,0.0
C93DD84B,2020-06-04 14:51:18,redeem,-5900,0.0
D55D2603,2020-06-04 17:18:34,gift,2900,14.5
2ECE96AF,2020-06-06 09:57:35,buy,2600,1.368421052631579
E38B7EE1,2020-06-06 14:51:39,buy,1900,1.0555555555555556
7E51502C,2020-06-07 08:45:00,buy,1000,0.7142857142857143
96A0C37F,2020-06-07 16:37:19,gift,7900,6.583333333333333
D2EEA40F,2020-06-08 17:26:20,redeem,-1800,0.0
4534B5EA,2020-06-09 07:35:00,redeem,-9200,0.0
FEF48449,2020-06-09 21:16:11,gift,8600,5.733333333333333
CA003BB6,2020-06-09 21:38:30,gift,5200,5.777777777777778
22F24030,2020-06-10 09:04:20,buy,4700,2.611111111111111
F93317B3,2020-06-10 16:06:42,buy,5000,7.142857142857143
CDD60B59,2020-06-11 16:26:29,buy,5200,3.25
BAF4640A,2020-06-12 01:22:51,gift,1300,1.1818181818181819
E54CB06C,2020-06-12 13:26:40,gift,5000,10.0
842A091A,2020-06-13 08:20:55,buy,4300,3.3076923076923075
0EF042B8,2020-06-13 13:23:14,gift,4000,5.714285714285714
666B322A,2020-06-13 15:31:46,buy,10000,5.882352941176471
2567D20E,2020-06-13 17:59:44,gift,2700,27.0
B5110806,2020-06-13 22:00:17,buy,9700,6.928571428571429
02E3AB35,2020-06-14 18:19:39,buy,6400,4.571428571428571
B9EF12A3,2020-06-14 23:19:39,buy,8200,4.823529411764706
55EB3069,2020-06-15 08:17:42,buy,1400,3.5
73CDC6F0,2020-06-15 12:53:46,gift,7700,4.052631578947368
0664C0B9,2020-06-15 17:27:57,gift,9600,96.0
4310B742,2020-06-15 18:23:02,buy,1400,0.9333333333333333
EB6FFC96,2020-06-16 05:24:35,gift,8600,21.5
2567D20E,2020-06-16 09:46:04,buy,7900,39.5
03B0B763,2020-06-16 11:10:31,gift,5600,18.666666666666668
FAD48011,2020-06-16 19:13:05,gift,200,0.16666666666666666
C6FC47DF,2020-06-17 10:49:26,redeem,-7500,0.0
F5601A96,2020-06-18 00:46:14,buy,4700,3.1333333333333333
EF1723B6,2020-06-18 06:52:28,gift,5100,7.285714285714286
B64AE676,2020-06-19 00:47:11,redeem,-3000,0.0
4A165820,2020-06-19 04:36:26,redeem,-4000,0.0
D70B88C5,2020-06-19 11:07:35,buy,5200,3.25
4A165820,2020-06-19 16:08:06,gift,2000,6.666666666666667
E74A8802,2020-06-19 21:44:23,buy,7000,70.0
331B6148,2020-06-19 23:07:57,buy,700,0.3684210526315789
AD327A55,2020-06-19 23:14:28,buy,4500,3.0
4534B5EA,2020-06-20 06:24:46,redeem,-7900,0.0
34A01C00,2020-06-20 11:07:38,gift,1400,0.7
691025E4,2020-06-20 13:01:33,redeem,-4900,0.0
FB65DE77,2020-06-20 21:31:32,redeem,-200,0.0
7A60A5D5,2020-06-21 05:23:23,gift,8900,4.45
A7A8B5E3,2020-06-21 07:13:44,gift,500,0.2631578947368421
6902D348,2020-06-21 11:44:08,redeem,-9400,0.0
4883B10C,2020-06-22 02:09:24,redeem,-2000,0.0
75B0D217,2020-06-23 03:47:05,buy,3800,2.923076923076923
29304319,2020-06-23 09:26:13,gift,3900,7.8
5BD5A681,2020-06-23 12:17:57,gift,1900,1.7272727272727273
492A0AFA,2020-06-25 07:57:50,redeem,-2700,0.0
268173C7,2020-06-25 11:18:26,redeem,-6500,0.0
856EC150,2020-06-25 14:46:50,buy,1000,2.5
7FDAEB1C,2020-06-25 17:39:57,buy,7500,6.818181818181818
BC7740B7,2020-06-25 23:52:42,buy,4100,41.0
D5F07DA4,2020-06-26 05:58:55,gift,8400,12.0
8B1C7BD4,2020-06-26 17:58:30,buy,1800,4.5
B71E1604,2020-06-26 22:41:33,gift,2200,1.375
C7440CBF,2020-06-27 07:52:54,redeem,-5500,0.0
DE82F6BF,2020-06-27 21:48:28,redeem,-5900,0.0
D6D7E58F,2020-06-28 01:14:47,gift,8400,5.25
CDD60B59,2020-06-28 12:55:22,gift,8100,4.5
945EC7D0,2020-06-29 05:48:46,redeem,-3600,0.0
1110BA8F,2020-06-29 11:43:52,gift,1400,3.5
89065792,2020-06-29 18:52:19,redeem,-4300,0.0
FF61C539,2020-06-29 21:35:11,buy,2500,2.7777777777777777
A1863609,2020-06-30 02:55:59,gift,7800,9.75
C89AD0AC,2020-06-30 03:39:45,redeem,-4600,0.0
471193DA,2020-06-30 10:47:08,redeem,-1600,0.0
21A144A2,2020-06-30 20:34:58,buy,5600,7.0
2ECE96AF,2020-07-01 09:03:54,redeem,-6600,0.0
464459E9,2020-07-02 01:16:06,buy,7700,25.666666666666668
B9A96EEB,2020-07-02 11:07:58,gift,1200,0.6666666666666666
B1340F91,2020-07-02 15:15:21,buy,6100,10.166666666666666
8B1C7BD4,2020-07-03 18:54:18,gift,9800,8.909090909090908
284745F7,2020-07-04 05:04:19,buy,2200,4.4
DAA80BF4,2020-07-04 09:17:02,gift,8700,6.214285714285714
D418F68B,2020-07-05 03:56:10,gift,6200,6.2
CFC1F999,2020-07-05 23:59:23,buy,4600,2.4210526315789473
70D095A5,2020-07-06 04:58:21,gift,1900,9.5
E94CEF81,2020-07-06 12:03:44,gift,1200,4.0
2C36A32B,2020-07-08 18:05:50,redeem,-8700,0.0
58B6CADE,2020-07-08 22:11:47,gift,4300,2.388888888888889
72229688,2020-07-08 23:15:37,gift,8800,4.4
8775A3FD,2020-07-09 07:06:08,gift,300,0.15
634E89BA,2020-07-09 07:48:57,redeem,-4700,0.0
EDBD5B25,2020-07-10 03:58:11,redeem,-6700,0.0
74508396,2020-07-11 05:21:18,buy,8900,17.8
B8C5C96C,2020-07-11 23:35:05,redeem,-8100,0.0
9EDC30FF,2020-07-12 04:14:29,buy,5900,2.95
B8D2467F,2020-07-12 07:07:18,buy,8300,83.0
5AC9489D,2020-07-12 08:32:05,gift,4100,13.666666666666666
65BECAA8,2020-07-13 01:10:41,buy,1400,4.666666666666667
3E095AE7,2020-07-13 07:40:02,buy,2500,1.6666666666666667
3D6A787F,2020-07-13 17:38:17,buy,9300,6.2
F44DBBBC,2020-07-14 04:11:12,gift,9300,4.894736842105263
C4782977,2020-07-14 07:36:13,gift,4700,7.833333333333333
7895717C,2020-07-14 10:23:45,gift,1900,6.333333333333333
FB341532,2020-07-14 13:48:36,buy,900,1.0
26F93FEC,2020-07-15 12:42:05,redeem,-8100,0.0
74508396,2020-07-15 16:58:00,buy,9300,11.625
E3BA7DE1,2020-07-15 21:13:56,buy,1800,1.125
9A4A5C1B,2020-07-17 03:37:10,buy,7400,14.8
01453339,2020-07-17 23:22:51,redeem,-10000,0.0
448D5718,2020-07-18 00:34:40,buy,7600,7.6
25938411,2020-07-18 19:37:35,buy,100,0.05
EC3BDD69,2020-07-18 19:55:57,redeem,-6100,0.0
03DEAF45,2020-07-19 02:09:36,redeem,-1000,0.0
9A4A5C1B,2020-07-19 06:17:16,redeem,-3000,0.0
BA56984B,2020-07-19 07:16:46,gift,8600,4.526315789473684
E3BA7DE1,2020-07-19 08:03:01,redeem,-8100,0.0
EEFD4047,2020-07-19 08:03:48,redeem,-4400,0.0
B7FB465F,2020-07-19 12:41:53,redeem,-1700,0.0
A8864AA0,2020-07-19 20:29:37,gift,2300,1.2105263157894737
76F0942D,2020-07-20 07:31:59,redeem,-7500,0.0
E177399B,2020-07-21 04:35:57,redeem,-2800,0.0
B2347E3F,2020-07-21 04:51:07,gift,4000,2.6666666666666665
F9832B8B,2020-07-21 15:12:35,buy,9700,10.777777777777779
5DA9F2B6,2020-07-22 11:17:44,buy,900,0.6428571428571429
EF1723B6,2020-07-23 11:54:10,gift,1500,1.875
B1C7B593,2020-07-23 13:02:21,gift,9300,5.8125
B9A064C8,2020-07-23 21:23:18,gift,900,3.0
245EB671,2020-07-24 13:17:13,buy,8400,4.9411764705882355
CB819F1C,2020-07-24 13:22:22,gift,4500,7.5
D5E9F71D,2020-07-25 02:59:55,redeem,-7300,0.0
B3BFCF5C,2020-07-25 15:43:29,gift,9200,6.133333333333334
91956084,2020-07-25 17:13:11,buy,3400,6.8
FA6CEB56,2020-07-25 21:25:29,gift,6100,6.777777777777778
5B173F16,2020-07-28 03:31:53,gift,8800,88.0
B1C7B593,2020-07-28 09:54:25,gift,6100,8.714285714285714
FB65DE77,2020-07-28 14:44:40,gift,4700,3.1333333333333333
01992220,2020-07-29 05:24:54,redeem,-7000,0.0
68415BA5,2020-07-29 07:07:36,redeem,-1100,0.0
B2347E3F,2020-07-29 15:46:06,redeem,-2100,0.0
0EF042B8,2020-07-30 06:45:32,gift,4800,4.363636363636363
6A6F4686,2020-07-30 09:03:00,gift,4000,2.857142857142857
D5AAAEA5,2020-07-30 20:24:48,gift,4900,49.0
463DE736,2020-07-31 18:02:31,gift,8400,12.0
6FFE1856,2020-07-31 18:42:50,buy,9600,9.6
2311A0EE,2020-07-31 21:19:34,redeem,-4800,0.0
5D095548,2020-08-01 06:37:25,buy,300,3.0
2567D20E,2020-08-01 16:52:40,buy,4300,10.75
A0F18FAA,2020-08-01 20:57:49,redeem,-5700,0.0
27CF38C3,2020-08-01 21:54:24,buy,8200,9.11111111111111
3A1B7EE5,2020-08-02 03:55:57,redeem,-2100,0.0
878B3D0B,2020-08-02 13:52:31,redeem,-9100,0.0
16C09944,2020-08-03 04:01:47,buy,8200,4.315789473684211
3E095AE7,2020-08-03 08:34:04,buy,7200,6.545454545454546
E085BF23,2020-08-04 19:02:28,buy,1400,0.9333333333333333
B81EBF21,2020-08-05 03:14:29,redeem,-5600,0.0
734A07C2,2020-08-05 15:56:48,redeem,-6500,0.0
F4DF6478,2020-08-05 22:51:24,buy,400,0.21052631578947367
B8C5C96C,2020-08-06 01:56:06,redeem,-2900,0.0
2567D20E,2020-08-06 06:24:27,gift,9000,90.0
58B6CADE,2020-08-06 09:09:06,gift,4100,2.411764705882353
1DAB7B91,2020-08-06 12:53:38,redeem,-6300,0.0
26F93FEC,2020-08-06 20:57:03,gift,4500,4.090909090909091
5D5CC52F,2020-08-07 02:42:46,gift,9300,7.75
523AB2A5,2020-08-09 01:21:13,gift,5200,52.0
2085BB17,2020-08-09 05:32:47,redeem,-8300,0.0
277E334F,2020-08-09 09:56:00,buy,2000,1.1111111111111112
B3BFCF5C,2020-08-10 08:16:33,buy,6300,5.25
EF47A8DA,2020-08-10 10:26:00,gift,4600,4.6
4B8E6516,2020-08-10 20:04:22,redeem,-400,0.0
96A0C37F,2020-08-11 10:54:58,gift,4100,3.1538461538461537
7F4F6921,2020-08-11 16:58:32,buy,2700,3.375
1381FE46,2020-08-12 05:56:50,buy,7300,3.65
15360C78,2020-08-12 09:12:34,gift,5400,3.857142857142857
19ED018D,2020-08-13 17:43:53,gift,8100,4.764705882352941
B92C2959,2020-08-13 23:47:30,gift,4600,9.2
16734236,2020-08-14 10:43:56,gift,7700,25.666666666666668
C5503379,2020-08-15 08:02:17,buy,2700,3.375
E4452036,2020-08-15 13:54:36,gift,9800,8.909090909090908
F0EF27CF,2020-08-15 18:45:26,gift,800,0.47058823529411764
7FDAEB1C,2020-08-15 20:07:22,buy,4800,3.0
049F70FF,2020-08-15 21:37:21,gift,5400,18.0
18488289,2020-08-16 03:39:12,buy,2200,2.0
351A31A4,2020-08-16 05:11:11,buy,3700,3.7
92F2C52C,2020-08-16 13:39:19,buy,2700,2.25
B8C5C96C,2020-08-16 17:40:04,buy,3600,36.0
842A091A,2020-08-17 02:33:15,buy,3700,1.85
30807BAD,2020-08-17 04:18:34,buy,2600,6.5
9E0EDB10,2020-08-17 09:20:18,buy,5000,12.5
FB65DE77,2020-08-17 15:50:40,gift,8200,7.454545454545454
FC107804,2020-08-17 22:15:32,gift,6800,68.0
A340F4CF,2020-08-18 02:44:28,buy,2300,1.6428571428571428
97094FB3,2020-08-18 09:48:19,redeem,-500,0.0
7C540EFD,2020-08-19 03:57:30,gift,7500,4.411764705882353
1FA3A410,2020-08-20 14:08:55,redeem,-1800,0.0
2F35C7DB,2020-08-20 14:41:02,buy,6400,10.666666666666666
6D4A32B4,2020-08-21 06:37:08,redeem,-2200,0.0
77642236,2020-08-21 10:37:52,buy,600,1.0
92EE8B9C,2020-08-21 18:58:10,buy,900,1.8
B0B0BAC1,2020-08-21 19:35:26,buy,7400,4.933333333333334
44CFE175,2020-08-21 23:40:48,buy,800,1.3333333333333333
0664C0B9,2020-08-22 02:56:29,redeem,-2600,0.0
275172D3,2020-08-22 06:25:15,gift,2500,8.333333333333334
6B40CCD6,2020-08-22 07:43:11,redeem,-4300,0.0
2E79666C,2020-08-22 08:17:39,gift,5300,7.571428571428571
9A8CF363,2020-08-22 09:01:53,redeem,-7000,0.0
6E79C6B1,2020-08-22 19:33:40,gift,4600,5.111111111111111
F2D93C59,2020-08-23 00:57:01,buy,4200,3.8181818181818183
A2CBF034,2020-08-23 04:44:51,buy,9800,8.166666666666666
F6905F71,2020-08-23 12:30:25,redeem,-4400,0.0
E15F4EA3,2020-08-23 23:42:32,redeem,-7000,0.0
77DA5D59,2020-08-24 03:15:42,gift,600,0.3157894736842105
465E51CE,2020-08-24 09:05:32,buy,3100,3.1
C66FDA0C,2020-08-25 01:16:21,gift,7000,8.75
20C35CAC,2020-08-25 19:20:29,gift,10000,11.11111111111111
271BAEB1,2020-08-26 03:37:48,buy,8400,84.0
924B58F2,2020-08-26 06:02:54,buy,3800,38.0
2353666B,2020-08-26 22:31:17,gift,100,0.1111111111111111
5A2968C4,2020-08-27 19:04:42,gift,3500,17.5
0EBE6836,2020-08-27 23:40:07,gift,7200,12.0
A386D3CD,2020-08-29 16:57:46,redeem,-5700,0.0
0CF7F778,2020-08-29 19:25:22,redeem,-10000,0.0
8DCEA411,2020-08-30 02:31:39,buy,4000,5.0
D2A0CA57,2020-08-30 18:33:53,redeem,-600,0.0
7C540EFD,2020-08-30 23:49:00,gift,4900,3.769230769230769
A67C5D0B,2020-08-31 01:55:10,redeem,-6200,0.0
E9C8343F,2020-08-31 06:48:45,gift,3000,7.5
7E51502C,2020-08-31 10:20:12,gift,1000,3.3333333333333335
2EF1ECE7,2020-08-31 20:16:58,gift,200,0.10526315789473684
565DB88B,2020-09-02 07:40:10,buy,4700,9.4
E74A8802,2020-09-02 11:14:50,buy,1500,0.8823529411764706
01EB03DD,2020-09-02 12:40:32,redeem,-4100,0.0
2C36A32B,2020-09-02 14:35:24,gift,9300,4.65
B944D853,2020-09-02 20:31:53,redeem,-1100,0.0
19ED018D,2020-09-03 02:15:06,redeem,-4600,0.0
CEDC5CBF,2020-09-03 09:15:40,buy,6800,7.555555555555555
DD5DB310,2020-09-04 01:31:15,gift,6300,3.3157894736842106
A527D24F,2020-09-04 22:38:12,gift,8000,6.666666666666667
4C6EE90F,2020-09-04 23:52:03,redeem,-6400,0.0
AD327A55,2020-09-05 21:36:03,buy,9300,5.470588235294118
03B0B763,2020-09-05 22:08:00,buy,600,0.35294117647058826
6B40CCD6,2020-09-05 22:38:46,redeem,-3000,0.0
819EF521,2020-09-06 00:14:26,gift,1300,6.5
6D1A4F42,2020-09-06 04:23:40,gift,8100,20.25
FA6CEB56,2020-09-06 15:09:40,redeem,-5900,0.0
F7CE40C2,2020-09-06 18:25:06,gift,4400,4.888888888888889
8F55E5FD,2020-09-06 20:08:57,redeem,-8600,0.0
6D092AFC,2020-09-07 01:11:15,buy,6100,10.166666666666666
8B1C7BD4,2020-09-07 06:59:33,gift,7700,3.85
C89AD0AC,2020-09-07 22:23:05,gift,7300,10.428571428571429
C8D1B3A8,2020-09-08 11:04:17,buy,8100,4.2631578947368425
F6905F71,2020-09-09 03:11:04,redeem,-5700,0.0
EC8EEFFF,2020-09-09 10:20:10,buy,3500,1.75
2567D20E,2020-09-09 13:06:43,redeem,-1600,0.0
464459E9,2020-09-10 00:23:02,gift,8100,4.2631578947368425
08948C09,2020-09-10 08:33:10,gift,1600,5.333333333333333
FB65DE77,2020-09-10 23:39:20,buy,1400,7.0
3D938BD4,2020-09-11 08:20:00,gift,5600,4.666666666666667
CDD60B59,2020-09-11 10:33:29,gift,1600,0.8
96E9CB29,2020-09-11 12:51:46,gift,200,0.16666666666666666
6BD35CCA,2020-09-11 21:29:20,redeem,-8500,0.0
B49480EC,2020-09-12 11:03:04,gift,5100,3.1875
2567D20E,2020-09-13 13:05:00,buy,5800,3.411764705882353
B1001422,2020-09-14 00:50:16,gift,6200,7.75
01992220,2020-09-14 04:50:07,redeem,-4900,0.0
97094FB3,2020-09-14 06:53:07,buy,2000,1.25
26F93FEC,2020-09-14 16:59:06,redeem,-600,0.0
6CCDA540,2020-09-14 18:22:17,gift,5100,3.1875
C7440CBF,2020-09-15 01:40:01,buy,8400,6.0
15360C78,2020-09-15 09:37:09,gift,1000,10.0
3E883649,2020-09-15 10:49:49,buy,1000,0.5882352941176471
4534B5EA,2020-09-15 19:20:54,buy,400,0.3076923076923077
B7FB465F,2020-09-16 05:36:03,buy,9500,47.5
32BBD70C,2020-09-16 06:28:00,buy,6500,65.0
34A01C00,2020-09-16 07:53:26,gift,4400,3.6666666666666665
D6707AE8,2020-09-16 08:33:22,redeem,-5600,0.0
8303F46E,2020-09-16 10:48:58,gift,5000,25.0
2B03FF77,2020-09-17 07:09:35,redeem,-4800,0.0
83267BAF,2020-09-17 12:41:24,gift,9200,15.333333333333334
EDA924C6,2020-09-18 14:24:42,buy,7400,5.285714285714286
70294A3E,2020-09-18 19:18:59,gift,3200,4.0
154651AD,2020-09-19 05:00:53,gift,200,0.4
C39173E8,2020-09-19 23:05:25,redeem,-3300,0.0
CA003BB6,2020-09-20 06:23:20,redeem,-9000,0.0
697A2188,2020-09-20 08:26:58,gift,4500,5.0
634E89BA,2020-09-20 18:11:28,gift,900,0.6428571428571429
CB68236B,2020-09-20 18:20:32,gift,2300,1.7692307692307692
6A6F4686,2020-09-20 19:49:54,gift,700,0.7
76F0942D,2020-09-21 03:07:24,gift,5400,3.176470588235294
6B40CCD6,2020-09-21 08:04:05,gift,4200,4.666666666666667
5B173F16,2020-09-21 10:09:34,buy,2000,5.0
EF1723B6,2020-09-21 14:42:15,buy,3500,3.888888888888889
13A0FF53,2020-09-22 01:34:17,gift,1800,3.6
2567D20E,2020-09-22 07:58:03,buy,6500,8.125
448D5718,2020-09-23 11:53:13,gift,4100,8.2
B1340F91,2020-09-24 02:00:28,buy,1600,0.9411764705882353
CB68236B,2020-09-24 02:41:52,gift,1000,5.0
945EC7D0,2020-09-24 05:28:20,redeem,-1400,0.0
2F35C7DB,2020-09-24 05:44:23,redeem,-2200,0.0
492A0AFA,2020-09-24 06:19:01,gift,1500,1.25
1110BA8F,2020-09-24 06:56:06,buy,7900,7.9
978B8445,2020-09-24 12:53:54,redeem,-3700,0.0
6902D348,2020-09-25 01:57:50,redeem,-5400,0.0
AE4DEBEE,2020-09-25 09:10:49,redeem,-3800,0.0
330C98BE,2020-09-25 12:48:34,gift,800,0.6153846153846154
6A4AE62C,2020-09-25 18:55:08,buy,4900,12.25
E15F4EA3,2020-09-26 10:00:59,buy,8900,7.416666666666667
FB65DE77,2020-09-26 23:45:03,buy,5700,7.125
666B322A,2020-09-27 04:16:18,gift,4200,21.0
EDBD5B25,2020-09-27 06:05:32,buy,8500,4.473684210526316
929E5BA6,2020-09-27 14:43:20,gift,9600,24.0
FAA9746C,2020-09-27 15:45:22,gift,5700,2.85
63E463DB,2020-09-28 08:55:24,buy,9600,9.6
1110BA8F,2020-09-29 05:38:39,redeem,-2700,0.0
030FFE74,2020-09-29 08:37:22,gift,4000,20.0
95489529,2020-09-29 10:39:29,buy,1100,1.0
2954F84A,2020-09-29 11:01:27,buy,7700,4.529411764705882
0664C0B9,2020-09-30 11:55:02,redeem,-1900,0.0
0744D481,2020-09-30 13:20:26,gift,8800,29.333333333333332
161413EB,2020-09-30 16:41:30,gift,5300,10.6
D70B88C5,2020-09-30 21:04:56,gift,2500,3.125
2567D20E,2020-10-01 06:54:07,buy,5100,17.0
190F7BF0,2020-10-01 17:33:10,gift,4800,4.363636363636363
E177399B,2020-10-01 21:43:48,buy,6900,3.45
0C29817B,2020-10-02 10:08:50,buy,8500,10.625
417E93CA,2020-10-02 16:17:57,redeem,-7000,0.0
5D20236C,2020-10-03 01:37:06,gift,3800,7.6
B3D37DD7,2020-10-03 16:00:35,redeem,-5900,0.0
C7440CBF,2020-10-05 20:35:54,gift,7600,4.0
E52F74C5,2020-10-06 06:53:57,gift,2200,4.4
E6B53130,2020-10-06 19:08:08,buy,5000,2.5
4B8E6516,2020-10-06 19:29:36,buy,9900,16.5
1927CB23,2020-10-07 06:39:24,buy,6600,8.25
34A01C00,2020-10-07 11:23:21,redeem,-1200,0.0
68C47550,2020-10-07 22:56:43,gift,4900,2.45
3171B45B,2020-10-08 05:23:10,buy,5900,3.6875
48B58C8A,2020-10-08 07:14:56,redeem,-8100,0.0
8B1C7BD4,2020-10-08 19:17:26,redeem,-7700,0.0
